price
3.7554051876068115
3.873715877532959
3.8924481868743896
3.88456130027771
4.02752161026001
4.0265350341796875
4.0334367752075195
4.170481204986572
4.204987525939941
4.20005989074707
4.28386116027832
4.219777584075928
4.178369522094727
4.308511257171631
4.362737655639648
4.407104015350342
4.490907669067383
4.490907669067383
4.485978603363037
4.435695171356201
4.567810535430908
4.633866786956787
4.609220504760742
4.407104015350342
4.356821537017822
4.471189975738525
4.2769598960876465
4.193157196044922
4.160621166229248
4.077802658081055
4.022591590881348
4.03245210647583
4.057099342346191
4.160621166229248
4.338088512420654
4.408089637756348
4.344005107879639
4.293722152709961
4.337103366851807
4.4090752601623535
4.4090752601623535
4.4090752601623535
4.449498176574707
4.456399917602539
4.485978603363037
4.362737655639648
4.175410270690918
4.148789405822754
4.03245210647583
4.063014030456543
4.109354019165039
4.290763854980469
4.344991207122803
4.308511257171631
4.219777584075928
4.28386116027832
4.216820240020752
4.147805213928223
4.180339336395264
4.185269832611084
4.20005989074707
4.113296985626221
4.230623245239258
4.254284858703613
4.253298282623291
4.362737655639648
4.268089771270752
4.34794807434082
4.377527236938477
4.321329116821289
4.328228950500488
4.28386116027832
4.278932094573975
4.274002552032471
4.274002552032471
4.3410468101501465
4.5461201667785645
4.603304862976074
4.565836429595947
4.565836429595947
4.535274028778076
4.534289360046387
4.569782733917236
4.476118564605713
4.557950019836426
4.557950019836426
4.638796329498291
4.628938674926758
4.584571838378906
4.681191921234131
4.6890788078308105
4.6890788078308105
4.747250556945801
4.728516578674316
4.6693620681762695
4.6240081787109375
4.505696773529053
4.535274028778076
4.287806987762451
4.267101287841797
4.238509178161621
4.238509178161621
4.190199375152588
4.229636192321777
4.281888961791992
4.412032604217529
4.412032604217529
4.298651695251465
4.338088512420654
4.356821537017822
4.405130863189697
4.240482807159424
4.195129871368408
3.997941255569458
3.9723100662231445
3.882589101791382
3.746532678604126
3.5986416339874268
3.5986416339874268
3.756391763687134
3.973294734954834
3.8766746520996094
3.874701976776123
3.9851253032684326
3.9792115688323975
4.046253204345703
4.046253204345703
4.003859043121338
4.081747531890869
4.23949670791626
4.2572431564331055
4.298651695251465
4.279918670654297
4.219777584075928
4.254284858703613
4.219777584075928
4.20203161239624
4.317383766174316
4.319356441497803
4.298651695251465
4.170481204986572
4.175410270690918
4.175410270690918
4.175410270690918
4.175410270690918
4.140902042388916
4.338088512420654
4.35879373550415
4.411050319671631
4.411050319671631
4.446541786193848
4.42682409286499
4.437666416168213
4.505696773529053
4.527387619018555
4.504711627960205
4.5599236488342285
4.55499267578125
4.5204854011535645
4.476118564605713
4.476118564605713
4.368652820587158
4.456399917602539
4.465275287628174
4.3725972175598145
4.425837993621826
4.3725972175598145
4.362737655639648
4.224705696105957
4.269073963165283
4.328228950500488
4.303581237792969
4.254284858703613
4.249355792999268
4.23949670791626
4.326256275177002
4.354848861694336
4.299637317657471
4.299637317657471
4.176396369934082
3.9210402965545654
3.9239988327026367
4.0137176513671875
3.9141392707824707
3.879631280899048
4.004846096038818
3.9151251316070557
3.8125884532928467
3.8125884532928467
3.800758123397827
3.776108503341675
3.793856143951416
3.8599135875701904
3.9437177181243896
3.9989287853240967
3.9939992427825928
3.8352653980255127
3.95357608795166
3.951605796813965
3.966392993927002
4.03146505355835
4.043295860290527
4.010760307312012
4.010760307312012
4.106396675109863
4.140902042388916
4.080761432647705
4.0482258796691895
4.11625337600708
4.064001083374023
4.059070110321045
4.130058288574219
4.260199546813965
4.269073963165283
4.254284858703613
4.20005989074707
4.250340461730957
4.284811973571777
4.284811973571777
4.3605146408081055
4.451358795166016
4.410983085632324
4.506875514984131
4.5230255126953125
4.547249794006348
4.451358795166016
4.496781826019287
4.496781826019287
4.428143501281738
4.390796661376953
4.390796661376953
4.484667778015137
4.490725517272949
4.461453437805176
4.471546649932861
4.434198379516602
4.469528675079346
4.593682289123535
4.623961448669434
4.592671871185303
4.6592912673950195
4.693610191345215
4.668376445770264
4.713796615600586
4.7642669677734375
4.753164291381836
4.73398494720459
4.73398494720459
4.766286373138428
4.765275955200195
4.784454345703125
4.8197832107543945
4.84905481338501
4.880344390869141
4.862176418304443
4.903559684753418
5.016610622406006
5.026703834533691
5.1255083084106445
4.969661712646484
4.858638763427734
4.71094274520874
4.76594877243042
4.620291709899902
4.609085559844971
4.601955413818359
4.605011463165283
4.572417259216309
4.5113019943237305
4.487874984741211
4.415554046630859
4.618253707885742
4.612140655517578
4.756781578063965
4.797524452209473
4.736407279968262
4.6956658363342285
4.615198612213135
4.774094581604004
4.760855674743652
4.810763835906982
4.784281253814697
4.711963653564453
4.5744524002075195
4.644735813140869
4.563248634338379
4.507228374481201
4.589731693267822
4.599918365478516
4.512319564819336
4.515375137329102
4.512319564819336
4.592788219451904
4.6274213790893555
4.645754814147949
4.645754814147949
4.367681980133057
4.316752910614014
4.19146728515625
4.09164571762085
4.263786315917969
4.201653480529785
4.313696384429932
4.314716339111328
4.2678608894348145
4.19146728515625
4.212856769561768
4.164983749389648
4.115074157714844
4.187394142150879
4.2678608894348145
4.414536476135254
4.481762886047363
4.507228374481201
4.547971725463867
4.523524284362793
4.502135276794434
4.713999271392822
4.707888126373291
4.687516689300537
4.6598591804504395
4.707085609436035
4.743016719818115
4.725562572479248
4.794349193572998
4.732750415802002
4.799479961395264
4.892903804779053
4.980167388916016
4.902144432067871
4.865185737609863
4.794349193572998
4.825146675109863
4.790238857269287
4.744043350219727
4.87545108795166
